Municipio,Ene-Mar 2013,Abr-Jun 2013,Jul-Sep 2013,Oct-Dic 2013,Ene-Mar 2014,Abr-Jun 2014,Jul-Sep 2014,Oct-Dic 2014,Ene-Mar 2015,Abr-Jun 2015,Jul-Sep 2015,Oct-Dic 2015,Ene-Mar 2016,Abr-Jun 2016,Jul-Sep 2016,Oct-Dic 2016,Ene-Mar 2017,Abr-Jun 2017,Jul-Sep 2017,Oct-Dic 2017,Ene-Mar 2018,Abr-Jun 2018,Jul-Sep 2018,Oct-Dic 2018,Ene-Mar 2019,Abr-Jun 2019,Jul-Sep 2019,Oct-Dic 2019,Ene-Mar 2020,Abr-Jun 2020,Jul-Sep 2020,Oct-Dic 2020,Ene-Mar 2021,Abr-Jun 2021,Jul-Sep 2021,Oct-Dic 2021,Ene-Mar 2022,Abr-Jun 2022,Jul-Sep 2022,Oct-Dic 2022,Ene-Mar 2023,Abr-Jun 2023,Jul-Sep 2023,Oct-Dic 2023,Ene-Mar 2024,Abr-Jun 2024
  ⚬ Tochimilco,1.433293,1.647192,1.442652,1.477543,1.371715,1.578504,1.6773,1.518104,1.451022,1.44265,1.540306,1.435842,1.372074,1.550853,1.622587,1.643743,1.506036,1.70199,1.462805,0.570826,0.877899,1.23126,1.323395,1.347861,1.268297,1.433637,1.483868,1.307163,1.321375,1.097846,1.206521,1.160378,0.903683,1.894836,1.960679,2.24664,2.068664,1.819727,2.372316,2.347069,2.579931,3.653405,3.697518,3.288983,2.989063,3.559897
  ⚬ Tochtepec,0.452041,0.520578,0.416133,0.240618,0.295839,0.347144,0.333696,0.337094,0.288726,0.328927,0.415025,0.366783,0.358742,0.459217,0.392595,0.408777,0.42691,0.478154,0.430353,0.458133,0.480905,0.598209,0.568632,0.621142,0.512841,0.590082,0.671899,0.704389,0.696867,0.621458,0.882357,0.867452,1.968296,1.174274,1.07917,0.892434,0.815807,0.960374,0.810018,0.783995,0.197544,0.200842,0.211829,0.203335,0.208864,0.262791
  ⚬ Totoltepec de Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226,0.0027,0.00015,0.002595,0.001746,0.001126,0.015402,0.000421,0.000153,0.001117,0.006583,0.000515,0.002995,0.004566,0.003078,0.001126,0.004575,0,0,0,0,0,0,0,0
  ⚬ Tulcingo,6.857755,7.505901,6.58761,6.570508,7.409224,7.810896,7.748495,7.732376,8.168167,7.692728,8.47227,8.148612,8.90913,9.379934,9.080844,9.546242,10.390389,10.90579,10.157089,10.940552,11.079574,12.505292,11.111212,11.825125,11.583846,12.107622,11.775686,11.415051,13.368875,8.926605,9.964006,12.056989,12.188189,15.763471,15.593473,17.742183,15.886897,17.160925,18.511971,18.372659,19.622954,21.289176,20.535623,19.29909,19.959716,22.445688
  ⚬ Tuzamapan de Galeana,0,0,0,0,0,0,0,0,0,0,0.001016,0.000863,0,0,0,0.000347,0,0,0,0,0,0,0,0.000568,0.004994,0.01464,0.026715,0.014208,0.007615,0.008189,0.028649,0.025458,0.012329,0.030973,0.036719,0.027212,0.019025,0.02936,0.043785,0.012327,0.00414,0.015183,0.041486,0.064034,0.040413,0.068228
  ⚬ Tzicatlacoyan,0,0,0,0,0,0,0,0,0.009632,0,0,0,0.002147,0,0,0,0,0,0,0,0,0,0.001191,0.000303,0,0.005506,0.014021,0.024036,0.014226,0.006193,0.019649,0.018593,0.013623,0.038018,0.063775,0.045985,0.068198,0.083994,0,0,0,0,0,0,0,0
  ⚬ Venustiano Carranza,0.543962,0.829371,0.709546,0.689076,0.743661,1.059763,0.963794,1.09484,1.078915,1.032688,1.107403,1.127059,1.058418,1.156462,1.026801,1.048635,1.20348,1.317776,1.399324,1.372686,1.155589,1.228432,1.266045,1.408398,1.397391,1.708464,1.650265,2.005887,1.83346,1.729609,1.812932,2.357865,2.908635,2.84962,2.750596,3.331769,4.726355,6.71496,7.226538,7.292199,6.698585,8.325823,8.36202,7.581093,6.697307,8.535547
  ⚬ Vicente Guerrero,0,0,0.000545,0,0.000024,0,0.010609,0.008163,0.029505,0.038675,0.010211,0.007163,0.005562,0.021312,0.015395,0.006655,0.005427,0.002569,0.001589,0.002348,0.023118,0.028253,0.028459,0.036972,0.032368,0.065523,0.089931,0.080744,0.20719,0.146212,0.371142,0.34754,0.396019,0.695382,0.715667,0.782874,0.863063,1.393579,0.599792,0.516633,0.123888,0.046134,0.064341,0.036761,0.039496,0.067075
  ⚬ Xayacatlán de Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121,0.000089,0,0.000156,0.000924,0.003112,0.00815,0.012918,0.012617,0.007641,0.017926,0.018954,0.015451,0.041495,0.033397,0.039497,0.028209,0.031759,0,0,0,0,0,0,0,0
  ⚬ Xicotepec,3.288123,4.41308,4.278466,3.769502,3.436792,4.033554,3.920046,3.677064,3.171322,3.513546,4.008047,3.556215,3.614019,4.118512,4.158243,3.880017,3.765697,4.267542,4.174016,4.171333,3.473213,4.917546,4.423141,4.345802,3.702925,4.794674,4.657828,4.252839,4.185372,4.470907,4.748669,5.332092,4.939535,6.481673,6.505015,6.655204,5.847184,7.441822,8.501811,8.48391,7.65136,9.3273,10.150544,9.352068,7.72198,9.779811
  ⚬ Xicotlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002096,0.002165,0.002405,0.027635,0.007054,0.018491,0.001371,0.005717,0.014234,0.010364,0.014234,0.013491,0.018172,0.025278,0.034179,0,0,0,0,0,0,0,0
  ⚬ Xiutetelco,0,0,0,0,0,0,0,0,0.003916,0.001846,0.005055,0.005452,0.015303,0.007289,0.012638,0.028215,0.024023,0.02142,0.017812,0.016726,0.011858,0.026757,0.016556,0.019782,0.035939,0.065764,0.065239,0.050783,0.102517,0.033749,0.144871,0.141179,0.129083,0.232551,0.264287,0.342191,0.390341,0.549665,0.048775,0.047766,0.051875,0.052906,0.083567,0.084993,0.062626,0.063016
  ⚬ Xochiapulco,0,0,0.000792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004248,0,0.001916,0.000745,0.004274,0.00788,0.002986,0.006189,0.004102,0.006191,0.036419,0.004699,0.003338,0.010841,0.007657,0.012849,0.026707,0.038091,0.042634,0.028175,0.030267,0,0,0,0,0,0,0,0
  ⚬ Xochiltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016217,0.048252,0.078849,0.099852,0.15005,0.146828,0.156886,0.193765,0.227222,0.264079,0.298457,0.242566,0.297483,0.2153,0.208992,0.047734,0.054306,0.065453,0.065532,0.059904,0.061144,0.062243,0.055743
  ⚬ Xochitlán de Vicente Suárez,0,0,0,0,0,0,0,0.000116,0,0,0,0,0,0.001789,0.012782,0.014784,0.041597,0.036669,0.040625,0.037714,0.046904,0.036317,0.001801,0.004362,0.004648,0.007337,0.013681,0.008604,0.007063,0.004077,0.03757,0.026694,0.03052,0.055584,0.047397,0.065158,0.058455,0.092274,0.000467,0.000597,0.006668,0.004365,0,0,0,0
  ⚬ Xochitlán Todos Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034629,0.045893,0.071941,0.110783,0.096167,0.078161,0.082491,0.076165,0.092449,0.062845,0.060972,0.074038,0.093636,0.102315,0.095573,0.114233,0.112365,0.1506,0.178588,0.165635,0.368857,0.455624,0.483976,0.522506,0.519662,0.495804,0.569431,0.272134,0.323548,0.334379,0.325169,0.35307,0.446163
  ⚬ Yaonáhuac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123,0.004015,0.000978,0.001534,0.004791,0.005717,0.008445,0.008773,0.006781,0.003466,0.01413,0.014811,0.015025,0.018255,0.030937,0.027879,0.034408,0.070078,0.007552,0.011317,0.006109,0.022246,0.011026,0.015266,0.00855,0.014177
  ⚬ Yehualtepec,0,0,0,0.001193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005743,0.008875,0.008548,0.008713,0.015514,0.033101,0.054447,0.075663,0.099069,0.057846,0.174516,0.16098,0.147568,0.287935,0.22578,0.277975,0.347844,0.484016,0.003478,0.00445,0.00354,0.005914,0.006798,0.006524,0.007891,0.005802
  ⚬ Zacapala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000923,0.000579,0.000444,0.001483,0.006451,0.013914,0.028406,0.026681,0.016059,0.049951,0.057198,0.030524,0.066934,0.077099,0.130343,0.131775,0.178746,0.000409,0,0,0,0,0,0,0
  ⚬ Zacapoaxtla,4.667441,3.243472,3.831681,3.85731,4.069643,4.925751,4.87448,4.921653,4.552798,4.2896,4.939907,4.377994,4.860027,5.217895,5.306548,5.15811,5.440433,5.730357,5.679796,5.385457,4.837829,6.00297,5.903366,5.801994,5.19685,6.295627,6.920828,6.121109,5.889584,4.987199,5.857024,6.420052,7.147613,8.067684,8.931309,9.587449,8.541651,10.907563,12.517992,11.82924,11.3043,13.253054,13.95467,12.661767,11.39177,14.155095
  ⚬ Zacatlán,4.619554,4.679694,4.661869,4.768799,4.550251,5.038597,4.801064,4.66183,4.253375,4.219129,4.955191,4.437624,4.477703,5.084805,4.892332,4.973007,5.117588,5.233961,5.365852,5.249284,4.285303,5.577814,5.310992,5.245169,4.537342,5.560755,6.001614,5.062658,5.429759,5.153868,5.770874,5.742591,5.394151,6.880838,7.399208,7.424181,6.939326,8.544062,9.446794,9.600931,8.93226,10.24653,11.118368,10.236184,9.141246,11.334778
  ⚬ Zapotitlán,0.298359,0.351722,0.299594,0.308318,0.281882,0.290393,0.266399,0.268055,0.26808,0.250713,0.265786,0.288519,0.257982,0.25704,0.251706,0.244211,0.30268,0.282269,0.253049,0.294322,0.223665,0.291359,0.274346,0.267487,0.237116,0.261643,0.265605,0.259742,0.270009,0.22667,0.40007,0.417525,0.482061,0.380192,0.121197,0.140792,0.13211,0.167796,0.011841,0.041794,0.064687,0.171491,0.22569,0.242264,0.265102,0.23723
  ⚬ Zapotitlán de Méndez,0,0,0,0,0,0,0,0,0,0.000222,0.000912,0.00008,0,0.000579,0.000772,0.001397,0.000181,0,0,0,0,0,0.001243,0.000239,0.002037,0.000185,0.005588,0.001132,0.001479,0.00392,0.005526,0.004311,0.003039,0.002776,0.010635,0.009591,0.005509,0.016602,0,0.005713,0.012885,0.022346,0.016543,0.031382,0.023333,0.024861
  ⚬ Zaragoza,0.28569,0.230119,0.213996,0.313716,0.322843,0.361309,0.341478,0.331425,0.242602,0.315737,0.398501,0.277774,0.248982,0.279322,0.281553,0.269299,0.256867,0.254073,0.292778,0.309032,0.293481,0.352803,0.299535,0.311768,0.268639,0.390566,0.388999,0.356655,0.454338,0.336935,0.438904,0.408056,0.406121,0.567972,0.660743,0.649087,0.641034,0.831734,0.564455,0.526733,0.536325,0.622424,0.631153,0.575733,0.537032,0.597616
  ⚬ Zautla,0.240077,0.3061,0.390558,0.282281,0.213398,0.322629,0.347014,0.301699,0.258628,0.327986,0.326005,0.2653,0.294279,0.390779,0.39138,0.359081,0.338113,0.406834,0.437143,0.379867,0.35282,0.493631,0.449062,0.444529,0.385615,0.387021,0.443065,0.370176,0.323656,0.365433,0.443989,0.410741,0.384389,0.525484,0.613133,0.599032,0.589052,0.756925,0.754433,0.686949,0.539541,0.643311,0.790475,0.747716,0.701207,0.954984
  ⚬ Zihuateutla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004007,0.00278,0.002743,0.009102,0.017639,0.025951,0.018263,0.006526,0.034997,0.019616,0.012034,0.040857,0.058431,0.044515,0.047313,0.091464,0,0,0,0,0,0,0,0
  ⚬ Zinacatepec,0.589076,0.707495,0.727595,0.500216,0.695462,0.665717,0.792814,0.68122,0.721665,0.576865,0.641879,0.632388,0.695517,0.758253,0.849762,0.815805,0.704327,0.683252,0.839175,0.810182,0.627062,0.882603,0.79572,0.781129,0.540827,0.58854,0.875056,0.795441,0.629517,0.486664,0.776198,0.799502,0.669717,0.866119,0.856281,0.648095,0.482528,0.634067,0.600532,0.592666,0.149848,0.190328,0.269697,0.255625,0.241566,0.375523
  ⚬ Zongozotla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123,0.002129,0.000911,0.001045,0.001879,0.000041,0.024617,0.015304,0.013985,0.037501,0.037697,0.031415,0.031885,0.042796,0,0,0,0,0,0,0.014344,0
  ⚬ Zoquiapan,0.00005,0.000023,0,0,0,0.000014,0,0,0,0,0,0.000173,0,0,0,0,0,0,0,0,0,0,0.000101,0.000181,0,0.003664,0,0.0001,0,0,0.004397,0.005976,0.004685,0.004296,0.001986,0.00334,0.004487,0.003716,0,0,0,0,0,0,0,0.000972
  ⚬ Zoquitlán,0.041604,0.039711,0.048575,0.042593,0.043598,0.042154,0.054522,0.041588,0.040094,0.034404,0.057173,0.049693,0.046316,0.062192,0.065366,0.076105,0.101751,0.111732,0.112144,0.098394,0.083507,0.158694,0.162071,0.130203,0.041453,0.134843,0.189236,0.159441,0.195584,0.173399,0.249597,0.22583,0.234828,0.32675,0.335896,0.444784,0.413047,0.536509,0.510206,0.533793,0.533629,0.572007,0.676891,0.652439,0.605677,0.812182
  ⚬ No identificado,1.725827,1.031418,0.291927,0.303148,0.272636,0.443446,0.243431,0.120266,0.030147,0.040901,0.038752,0.044655,0.037052,0.029644,0.026855,0.029577,0.027788,0.035292,0.033697,0.007621,0,0,0.033412,0.038098,0.02966,0.028544,0.037969,0.038176,0.028583,0.018465,0.031638,0.035755,0.028666,0.069247,0.06792,0.112439,0.071778,0.065516,0.068782,1.669914,0.51442,0.863663,1.511118,2.036874,2.551996,2.990832
 ● Querétaro,78.799285,104.522802,96.013826,146.625277,86.125825,105.306359,108.780172,109.949501,102.211845,119.838154,131.037742,116.821152,112.473539,141.524281,141.699269,139.042897,134.686549,155.277278,157.84811,159.782906,134.968727,185.628739,178.093498,176.560768,149.803549,189.964875,202.424254,183.756626,182.661298,200.606268,224.187532,216.946714,199.071522,262.913054,289.465245,277.254484,245.001575,312.32803,329.251216,316.898499,271.805088,324.984076,337.323475,315.13444,264.190561,341.131637
  ⚬ Amealco de Bonfil,5.353153,7.301939,6.439738,8.573861,5.07757,7.380388,7.630183,7.79036,6.8905,8.138922,9.731572,7.821069,7.772218,10.522961,10.429037,10.123538,10.103837,12.347225,12.155698,12.756776,10.438431,14.986544,14.861242,14.342399,11.269549,15.491217,17.49526,15.575094,14.833054,16.889053,17.196846,18.351169,14.197629,19.906576,21.152984,20.754818,17.844547,23.553559,25.789711,25.250794,23.119676,29.30037,29.391086,27.340429,22.040662,30.700862
  ⚬ Arroyo Seco,1.001929,1.672597,2.008843,3.270395,1.961583,2.710992,2.721811,2.638942,2.559593,3.891474,3.268143,3.463689,2.714788,3.713169,2.781801,3.052281,2.854203,2.704386,2.542326,2.646406,2.28175,3.640873,3.727349,3.379567,3.00596,4.225084,4.489524,4.133302,3.929317,3.869097,4.137756,4.206639,3.321825,4.273193,4.014519,4.112726,4.848144,6.536287,6.230454,5.262416,3.776935,3.957779,3.77564,3.790069,3.041892,4.424588
  ⚬ Cadereyta de Montes,5.830261,7.574366,7.123177,10.532205,6.393892,7.371038,7.439889,7.573395,7.407137,8.103853,8.89734,8.202962,8.138563,10.071957,10.118441,10.471144,9.990868,11.275667,11.561963,12.426855,10.260957,14.190364,13.129251,13.797307,11.177712,14.087451,14.803438,13.786203,13.453752,13.755904,12.85564,16.141878,18.237553,25.521412,28.110427,28.370936,24.096227,31.279962,32.789206,25.882912,21.801555,26.562574,28.951545,27.638089,22.970936,29.221567
  ⚬ Colón,0.348285,0.422256,0.377115,0.927699,0.311257,0.390698,0.492122,0.479361,0.291611,0.399637,0.467557,0.456777,0.248289,0.402469,0.478645,0.465766,0.366289,0.501751,0.628312,0.623303,0.397443,0.571508,0.679621,0.64833,0.418615,0.502859,0.523478,0.555932,0.466993,0.517224,0.690507,0.612951,0.514037,0.764803,0.804247,0.798522,0.727706,1.05901,0.752404,0.593089,0.488893,0.512313,0.397841,0.248918,0.261741,0.328888
  ⚬ Corregidora,2.147906,3.137346,3.218418,5.193921,3.120297,3.900712,3.980949,4.129326,3.814639,4.196657,4.922376,4.271817,4.21105,5.166874,5.199871,5.245065,5.514568,6.283005,6.292217,6.806817,6.14533,8.101136,7.819274,7.967494,7.021482,8.590623,8.507588,8.211909,8.41181,9.897798,10.724574,11.658023,10.859719,14.2075,15.912475,16.318473,14.365718,17.630252,17.773478,17.381882,15.468981,16.439521,17.280927,16.0632,13.726516,17.604819
  ⚬ El Marqués,0.110172,0.19672,0.157024,0.776019,0.109666,0.115806,0.09671,0.111262,0.110592,0.106644,0.073518,0.074199,0.059677,0.087194,0.084895,0.072446,0.067611,0.064156,0.053764,0.05654,0.080766,0.072323,0.033937,0.047574,0.729785,1.260558,1.517836,1.571312,0.433342,0.262281,0.593537,0.613324,0.618999,1.072129,1.204229,1.251188,3.756366,6.354761,5.230341,5.065534,4.619038,5.32423,5.428364,4.72205,3.963099,5.103969
  ⚬ Ezequiel Montes,4.236528,4.785479,4.394418,6.305713,4.25753,4.720212,4.834185,4.808427,4.869127,4.850928,5.395,4.753358,5.186269,6.021733,6.026315,5.542054,5.612955,6.003926,6.306053,6.369377,5.840431,7.425181,7.283263,7.131062,6.358962,7.435669,7.803165,7.404954,10.046477,10.902602,10.302806,12.892348,12.738668,15.705451,16.664461,16.650596,12.671462,13.977466,15.312309,15.227569,13.627434,16.096008,17.07366,15.797044,13.950327,17.422819
  ⚬ Huimilpan,4.191053,7.583869,6.635698,4.649366,4.881066,7.46153,8.002773,7.270881,6.185226,8.979696,9.924106,7.21093,6.584082,10.812685,9.523394,8.695013,7.780703,10.491237,9.974381,9.658027,7.478892,12.201499,10.949711,9.992852,8.208418,12.115322,13.096649,10.891089,10.240852,13.010179,13.318424,12.646132,6.95796,9.775488,10.244911,8.583753,6.590393,9.333182,8.054144,11.142637,7.004276,11.565687,12.795704,13.515779,10.462287,16.017687
  ⚬ Jalpan de Serra,8.225467,9.028226,7.39649,15.074247,6.337599,8.028966,7.836446,8.326665,7.169782,9.064987,9.508753,9.007045,8.02023,9.984637,9.819648,9.332131,9.768815,11.43432,11.552504,11.813429,9.342641,13.225738,11.832032,12.617918,12.512511,15.562916,15.828294,14.726667,14.53894,15.221693,16.431411,16.482225,15.180817,20.342673,21.828179,21.299214,19.048466,23.635263,26.058278,26.126118,20.202329,23.288196,23.959755,21.88431,17.710058,22.036203
  ⚬ Landa de Matamoros,1.765178,2.856336,2.528681,5.35338,2.031246,2.537826,2.573098,3.086124,2.807567,3.424089,3.791766,3.880923,3.395558,4.608353,4.197824,4.436797,4.166088,4.685938,5.093389,5.318786,4.224626,6.46859,6.171747,6.233772,4.817211,6.238553,6.055248,4.999915,5.073052,6.278832,6.52726,5.534864,5.131015,6.580713,8.448715,6.850492,6.661223,9.561022,9.512614,8.133176,5.659984,6.692751,6.439147,5.488357,3.918387,5.417023
  ⚬ Pedro Escobedo,1.048147,1.329142,1.213217,1.437329,1.190563,1.590506,1.805489,1.782725,1.787215,2.05316,2.03771,1.913405,2.045378,2.676116,2.50171,2.602993,2.655326,3.092387,2.996456,3.117879,2.620774,3.271935,3.094514,3.001458,2.71803,3.253297,3.481788,3.21483,3.28252,3.61791,3.687206,3.823378,3.426626,4.834808,5.038111,5.112498,4.887708,6.084282,5.975146,6.391276,5.889843,6.8573,6.667527,6.437629,5.890193,7.123638
  ⚬ Peñamiller,0.656776,1.010127,1.116009,1.332545,0.892325,0.937543,1.186579,1.097634,0.856951,1.181995,1.611514,1.342652,1.116727,2.041842,2.650297,1.979396,1.759052,2.726406,3.393455,2.460441,1.665566,3.160879,3.586117,2.871523,2.191986,3.384422,4.902889,3.654118,3.132159,4.607668,5.755407,4.538175,3.444199,5.766401,7.255108,5.438741,4.136849,6.331694,7.295574,5.658313,3.602891,4.688947,5.129179,4.338577,2.966014,4.936025
  ⚬ Pinal de Amoles,0.992061,1.732032,1.445982,2.592021,1.318502,1.892186,1.768135,1.903254,1.565062,2.15068,2.782198,2.666185,2.067729,2.995901,3.422219,3.424857,2.386035,2.369522,2.730132,2.587298,1.963936,3.352498,3.547107,3.45264,2.768554,3.52845,4.000963,3.830447,3.669888,3.95734,4.121498,3.864415,3.613391,4.9998,5.46313,5.260573,4.753306,6.580716,7.062945,6.258589,4.131764,4.226314,4.576951,4.265666,2.946852,4.070832
  ⚬ Querétaro,27.072461,34.830403,32.070989,50.089126,30.70841,35.672973,36.332709,36.693824,34.956239,39.910624,42.32406,38.714155,38.280015,45.141744,46.824768,46.324511,45.849549,51.265763,51.339839,52.0332,46.046121,59.596019,56.777211,57.373249,48.937841,59.563451,62.064245,56.884123,57.650219,60.533598,70.418063,67.923144,63.053767,82.33206,89.813846,86.002606,76.01973,93.2144,101.546989,100.539188,93.532137,112.366003,116.625035,108.583867,94.505448,116.420234
  ⚬ San Joaquín,2.006236,3.030513,2.789554,2.939944,2.355661,2.763861,3.050248,3.336473,3.501731,3.966533,4.291217,3.804382,3.536728,4.895654,3.817716,4.280207,3.659495,4.452693,4.401482,4.62054,3.909251,5.493188,4.84144,5.420334,3.891091,5.244086,5.882579,5.026777,5.15591,5.638519,5.525267,5.272793,6.676095,6.991931,7.117949,6.382325,5.344153,7.283055,6.738864,5.927404,3.12481,3.472367,2.989929,2.948505,2.114823,3.24301
  ⚬ San Juan del Río,9.843763,12.735264,12.026825,20.498313,11.162242,12.799634,13.279976,13.696366,12.979525,14.165517,15.380792,13.997744,14.293571,16.009291,16.390282,16.581575,16.419539,18.470869,18.451733,19.284148,16.510812,21.482015,20.810247,20.603215,17.532874,21.591228,22.392152,21.116486,21.172622,23.282887,24.51456,23.431181,22.856882,28.63509,31.867958,32.263938,29.605108,36.950984,38.455375,38.319456,34.343911,39.323205,41.006835,38.357801,33.042704,42.495543
  ⚬ Tequisquiapan,2.91701,3.8,3.344223,5.29744,3.038529,3.578266,3.551015,3.476815,3.359545,3.789367,4.181613,3.675207,3.712755,4.514298,4.547747,4.331367,4.296375,5.103223,5.096968,4.936545,4.344801,5.94998,5.752673,5.453082,4.761557,5.712308,5.957702,5.541885,5.528331,5.896458,12.874768,6.220116,6.542042,7.721097,8.973736,8.51384,7.726687,9.142108,10.044677,9.936236,8.661736,9.89719,10.272931,9.52685,7.948188,10.437101
  ⚬ Tolimán,0.99066,1.457233,1.715783,1.763528,0.966316,1.436828,2.166583,1.723145,1.089723,1.456586,2.448506,1.564578,1.089698,1.856536,2.883295,2.079177,1.433921,2.004804,3.277438,2.26654,1.416199,2.438468,3.196764,2.210705,1.479138,2.175065,3.621458,2.631583,1.642062,2.467226,4.509112,2.733959,1.700297,3.481929,5.545458,3.287698,1.916836,3.819491,4.627699,3.801911,1.941235,3.08974,3.06559,2.349608,1.423957,2.348662
  ⚬ No identificado,0.06224,0.038955,0.011645,0.018227,0.011571,0.016392,0.031273,0.02452,0.010081,0.006804,0,0.000074,0.000213,0.000868,0.001365,0.00258,0.001321,0,0,0,0,0,0,0.016286,0.002273,0.002317,0,0,0,0,0.002891,0,0,0,0.004804,0.001546,0.000946,0.000533,0.001007,0,0.807659,1.323579,1.495831,1.837693,1.306478,1.778167
 ● Quintana Roo,24.34207,28.284861,26.882023,25.070365,24.730143,27.256374,28.502499,28.163139,27.985174,33.444092,31.918663,30.897769,30.062,33.060445,34.621297,35.635003,34.246775,36.836673,39.007306,40.222671,38.070382,43.070539,43.996286,46.028358,42.766197,50.519747,50.706006,47.795709,45.78948,44.340415,91.21137,65.88418,67.279636,82.197876,81.742153,84.774895,85.333587,95.992473,100.610258,109.849775,93.178279,96.835291,104.009943,102.880985,95.134765,108.461185
  ⚬ Benito Juárez,10.003877,10.552577,10.521008,10.178385,9.863219,10.907335,11.304123,11.229491,11.923524,14.211634,13.589297,13.116062,13.01143,13.978268,14.838325,15.543801,13.980488,14.765124,15.450642,15.479012,14.346467,16.316489,16.219172,16.910233,16.194717,19.985893,20.313587,18.893301,17.412527,16.996057,37.534669,25.077308,26.193365,33.225716,31.959983,34.078444,39.496692,43.986021,45.961049,51.33078,36.183955,36.706706,39.046511,41.027827,38.591097,45.724692
  ⚬ Cozumel,4.403796,4.91406,4.118278,3.405101,3.266634,3.521449,3.81078,3.493615,3.464193,3.990895,3.846762,3.513909,3.713182,3.652493,3.940708,3.720538,3.740431,3.883195,4.056248,4.416761,4.151621,4.934921,5.792251,6.627415,5.352448,6.50667,6.948689,6.639566,6.642538,7.12663,11.417738,9.264383,9.59133,10.676342,11.143052,11.477075,9.852841,10.952951,13.361478,14.934281,17.069073,18.772144,21.302953,21.29399,19.798074,21.61249
  ⚬ Felipe Carrillo Puerto,0.332717,0.366351,0.432182,0.773017,0.45186,0.735189,0.485146,0.4504,0.428266,0.547148,0.592863,0.745008,0.673084,0.895116,0.947063,1.187284,0.728828,0.661063,0.761846,0.739467,0.769902,1.424201,0.912875,0.898089,0.969822,1.327983,0.996071,0.791189,0.670942,0.528623,4.498583,0.941251,1.056854,1.363921,1.445299,1.196559,0.887639,1.183981,1.177896,1.602987,1.154329,1.12627,1.164899,0.987044,0.947213,1.000348
  ⚬ Isla Mujeres,0.251389,0.263694,0.262662,0.279222,0.28435,0.359788,0.378933,0.523711,0.458916,0.512198,0.651172,0.707564,0.901135,0.911066,0.975271,1.109433,1.146242,1.020233,1.174792,1.30472,1.329479,1.275068,1.183616,1.136354,1.182838,1.1174,1.090144,1.124659,1.333762,0.910275,1.120336,1.386504,1.415849,1.835217,1.64064,1.771389,2.101671,2.093614,1.905489,1.954966,2.05141,1.716311,1.703955,1.815186,1.916944,1.680022
